STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/18/2016,11.86,",,W",0.01,",,W,2400",0,",,W",,,78,"H,,S",95,",,W",67,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/19/2016,10.74,",,W",0,",,W,2400",0,",,W",,,78,"H,,S",84,",,W",68,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/20/2016,10.29,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",84,",,W",65,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/21/2016,9.62,",,W",0,",,W,2400",0,",,W",,,79,"H,,S",91,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/22/2016,17.22,",,W",0,",,W,2400",0,",,W",,,84,"H,,S",98,",,W",73,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/23/2016,10.74,",,W",0,"T,,W,2400",0,",,W",,,83,"H,,S",94,",,W",72,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/24/2016,7.83,",,W",0,",,W,2400",0,",,W",,,77,"H,,S",91,",,W",68,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/25/2016,8.72,",,W",0,",,W,2400",0,",,W",,,76,"H,,S",92,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/26/2016,12.53,",,W",0,",,W,2400",0,",,W",,,84,"H,,S",94,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/27/2016,9.62,",,W",0,",,W,2400",0,",,W",,,81,"H,,S",87,",,W",73,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/28/2016,7.16,",,W",0,",,W,2400",0,",,W",,,82,"H,,S",92,",,W",73,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/29/2016,8.5,",,W",0.06,",,W,2400",0,",,W",,,77,"H,,S",79,",,W",72,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/30/2016,9.62,",,W",0,",,W,2400",0,",,W",,,75,"H,,S",80,",,W",71,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/31/2016,8.95,",,W",0.15,",,W,2400",0,",,W",,,71,"H,,S",74,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/1/2016,8.72,",,W",0,"T,,W,2400",0,",,W",,,71,"H,,S",75,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/2/2016,6.93,",,W",0.04,",,W,2400",0,",,W",,,70,"H,,S",74,",,W",65,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/3/2016,8.28,",,W",0,",,W,2400",0,",,W",,,70,"H,,S",79,",,W",62,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/4/2016,11.41,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",82,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/5/2016,12.08,",,W",0,",,W,2400",0,",,W",,,75,"H,,S",89,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/6/2016,12.08,",,W",0.02,",,W,2400",0,",,W",,,77,"H,,S",89,",,W",70,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/7/2016,9.62,",,W",0,",,W,2400",0,",,W",,,80,"H,,S",89,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/8/2016,9.17,",,W",0,",,W,2400",0,",,W",,,76,"H,,S",82,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/9/2016,10.96,",,W",0,",,W,2400",0,",,W",,,75,"H,,S",84,",,W",70,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/10/2016,11.41,",,W",0.23,",,W,2400",0,",,W",,,74,"H,,S",80,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/11/2016,9.84,",,W",0,",,W,2400",0,",,W",,,83,"H,,S",96,",,W",75,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/12/2016,13.2,",,W",0.01,",,W,2400",0,",,W",,,86,"H,,S",98,",,W",78,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/13/2016,10.29,",,W",0.34,",,W,2400",0,",,W",,,74,"H,,S",82,",,W",68,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/14/2016,11.41,",,W",0.18,",,W,2400",0,",,W",,,80,"H,,S",96,",,W",69,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/15/2016,9.17,",,W",0,",,W,2400",0,",,W",,,83,"H,,S",90,",,W",73,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/16/2016,9.62,",,W",0,"T,,W,2400",0,",,W",,,74,"H,,S",81,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/17/2016,14.99,",,W",0,",,W,2400",0,",,W",,,81,"H,,S",85,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/18/2016,7.61,",,W",0,"T,,W,2400",0,",,W",,,77,"H,,S",90,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/19/2016,9.62,",,W",0,",,W,2400",0,",,W",,,78,"H,,S",81,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/20/2016,9.17,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",86,",,W",66,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/21/2016,10.74,",,W",0.01,",,W,2400",0,",,W",,,71,"H,,S",78,",,W",65,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/22/2016,13.87,",,W",0.89,",,W,2400",0,",,W",,,73,"H,,S",80,",,W",65,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/23/2016,9.4,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",82,",,W",61,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/24/2016,9.17,",,W",0,",,W,2400",0,",,W",,,74,"H,,S",88,",,W",65,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/25/2016,14.09,",,W",0,",,W,2400",0,",,W",,,78,"H,,S",88,",,W",68,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/26/2016,9.62,",,W",0,",,W,2400",0,",,W",,,80,"H,,S",91,",,W",73,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/27/2016,9.17,",,W",0,",,W,2400",0,",,W",,,78,"H,,S",83,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/28/2016,10.74,",,W",0,",,W,2400",0,",,W",,,72,"H,,S",78,",,W",66,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/29/2016,13.42,",,W",0,",,W,2400",0,",,W",,,77,"H,,S",90,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/30/2016,9.17,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",77,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/31/2016,11.86,",,W",0,"T,,W,2400",0,",,W",,,74,"H,,S",82,",,W",68,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/1/2016,8.05,",,W",0.02,",,W,2400",0,",,W",,,74,"H,,S",76,",,W",68,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/2/2016,10.07,",,W",0,",,W,2400",0,",,W",,,69,"H,,S",75,",,W",64,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/3/2016,6.71,",,W",0,",,W,2400",0,",,W",,,65,"H,,S",70,",,W",60,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/4/2016,12.3,",,W",0,",,W,2400",0,",,W",,,65,"H,,S",72,",,W",60,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/5/2016,18.79,",,W",0.07,",,W,2400",0,",,W",,,65,"H,,S",74,",,W",60,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/6/2016,14.09,",,W",0.14,",,W,2400",0,",,W",,,65,"H,,S",72,",,W",63,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/7/2016,8.5,",,W",0.03,",,W,2400",0,",,W",,,69,"H,,S",76,",,W",65,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/8/2016,7.38,",,W",0,"T,,W,2400",0,",,W",,,70,"H,,S",76,",,W",66,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/9/2016,8.95,",,W",0,"T,,W,2400",0,",,W",,,79,"H,,S",93,",,W",73,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/10/2016,8.72,",,W",0.01,",,W,2400",0,",,W",,,75,"H,,S",78,",,W",70,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/11/2016,14.32,",,W",0.03,",,W,2400",0,",,W",,,76,"H,,S",83,",,W",63,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/12/2016,8.95,",,W",0,",,W,2400",0,",,W",,,66,"H,,S",72,",,W",59,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/13/2016,11.41,",,W",0,",,W,2400",0,",,W",,,70,"H,,S",83,",,W",60,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/14/2016,14.09,",,W",0.06,",,W,2400",0,",,W",,,74,"H,,S",90,",,W",62,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/15/2016,10.07,",,W",0,",,W,2400",0,",,W",,,63,"H,,S",66,",,W",57,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/16/2016,10.51,",,W",0,",,W,2400",0,",,W",,,62,"H,,S",70,",,W",54,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/17/2016,11.86,",,W",0,",,W,2400",0,",,W",,,65,"H,,S",78,",,W",55,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/18/2016,12.97,",,W",0,"T,,W,2400",0,",,W",,,73,"H,,S",82,",,W",66,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/19/2016,6.26,",,W",0.33,",,W,2400",0,",,W",,,72,"H,,S",74,",,W",67,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/20/2016,6.04,",,W",0,",,W,2400",0,",,W",,,70,"H,,S",75,",,W",67,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/21/2016,8.28,",,W",0,",,W,2400",0,",,W",,,75,"H,,S",83,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/22/2016,7.16,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",79,",,W",61,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/23/2016,9.4,",,W",0.34,",,W,2400",0,",,W",,,70,"H,,S",82,",,W",56,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/24/2016,10.07,",,W",0,"T,,W,2400",0,",,W",,,60,"H,,S",67,",,W",54,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/25/2016,12.3,",,W",0,",,W,2400",0,",,W",,,58,"H,,S",66,",,W",49,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/26/2016,9.4,",,W",0,",,W,2400",0,",,W",,,56,"H,,S",64,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/27/2016,5.37,",,W",0.22,",,W,2400",0,",,W",,,63,"H,,S",72,",,W",59,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/28/2016,17.67,",,W",0,"T,,W,2400",0,",,W",,,59,"H,,S",61,",,W",56,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/29/2016,18.12,",,W",0,",,W,2400",0,",,W",,,57,"H,,S",60,",,W",54,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/30/2016,17.67,",,W",0.13,",,W,2400",0,",,W",,,58,"H,,S",62,",,W",56,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/1/2016,14.99,",,W",0.71,",,W,2400",0,",,W",,,57,"H,,S",59,",,W",54,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/2/2016,7.61,",,W",0.03,",,W,2400",0,",,W",,,55,"H,,S",57,",,W",53,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/3/2016,8.05,",,W",0,",,W,2400",0,",,W",,,60,"H,,S",68,",,W",55,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/4/2016,12.53,",,W",0,"T,,W,2400",0,",,W",,,59,"H,,S",63,",,W",50,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/5/2016,7.61,",,W",0,",,W,2400",0,",,W",,,54,"H,,S",60,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/6/2016,4.92,",,W",0,",,W,2400",0,",,W",,,56,"H,,S",67,",,W",49,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/7/2016,4.7,",,W",0,",,W,2400",0,",,W",,,60,"H,,S",68,",,W",53,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/8/2016,5.37,",,W",0.01,",,W,2400",0,",,W",,,60,"H,,S",68,",,W",52,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/9/2016,12.97,",,W",1.84,",,W,2400",0,",,W",,,59,"H,,S",65,",,W",48,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/10/2016,15.66,",,W",0,",,W,2400",0,",,W",,,51,"H,,S",59,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/11/2016,7.38,",,W",0,",,W,2400",0,",,W",,,51,"H,,S",59,",,W",44,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/12/2016,7.61,",,W",0,",,W,2400",0,",,W",,,55,"H,,S",62,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/13/2016,9.62,",,W",0,"T,,W,2400",0,",,W",,,60,"H,,S",72,",,W",51,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/14/2016,9.62,",,W",0,",,W,2400",0,",,W",,,54,"H,,S",60,",,W",46,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/15/2016,8.05,",,W",0,",,W,2400",0,",,W",,,49,"H,,S",56,",,W",42,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/16/2016,12.97,",,W",0,",,W,2400",0,",,W",,,56,"H,,S",71,",,W",46,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/17/2016,6.71,",,W",0,"T,,W,2400",0,",,W",,,66,"H,,S",75,",,W",62,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/18/2016,8.28,",,W",0.14,",,W,2400",0,",,W",,,62,"H,,S",69,",,W",57,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/19/2016,11.63,",,W",0,",,W,2400",0,",,W",,,71,"H,,S",81,",,W",62,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/20/2016,12.53,",,W",0.08,",,W,2400",0,",,W",,,60,"H,,S",62,",,W",56,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/21/2016,8.05,",,W",1.11,",,W,2400",0,",,W",,,62,"H,,S",75,",,W",59,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/22/2016,12.97,",,W",0.15,",,W,2400",0,",,W",,,61,"H,,S",65,",,W",44,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/23/2016,19.69,",,W",0,",,W,2400",0,",,W",,,50,"H,,S",58,",,W",44,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/24/2016,15.66,",,W",0,",,W,2400",0,",,W",,,54,"H,,S",61,",,W",46,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/25/2016,14.32,",,W",0,",,W,2400",0,",,W",,,46,"H,,S",49,",,W",39,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/26/2016,12.3,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",49,",,W",37,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/27/2016,9.62,",,W",0.65,",,W,2400",0,",,W",,,40,"H,,S",49,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/28/2016,18.79,",,W",0.61,",,W,2400",0,",,W",,,48,"H,,S",55,",,W",44,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/29/2016,9.84,",,W",0,"T,,W,2400",0,",,W",,,47,"H,,S",57,",,W",42,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/30/2016,9.17,",,W",0.13,",,W,2400",0,",,W",,,58,"H,,S",65,",,W",46,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/31/2016,12.3,",,W",0,",,W,2400",0,",,W",,,47,"H,,S",52,",,W",38,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/1/2016,7.16,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",51,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/2/2016,5.82,",,W",0,",,W,2400",0,",,W",,,55,"H,,S",70,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/3/2016,7.61,",,W",0.08,",,W,2400",0,",,W",,,56,"H,,S",64,",,W",51,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/4/2016,10.51,",,W",0,",,W,2400",0,",,W",,,52,"H,,S",57,",,W",39,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/5/2016,8.05,",,W",0,",,W,2400",0,",,W",,,45,"H,,S",57,",,W",35,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/6/2016,11.18,",,W",0.09,",,W,2400",0,"T,,W",,,48,"H,,S",52,",,W",43,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/7/2016,9.17,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",47,",,W",36,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/8/2016,4.7,",,W",0,",,W,2400",0,",,W",,,46,"H,,S",59,",,W",38,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
